id,text
674565235936731141,"Your support is deeply appreciated! https://t.co/RtPImgXaUr
#WebbNation https://t.co/NRysL4lVy2"
674283643062341633,An ideological divide | Warwick Beacon #WebbNation https://t.co/cBuCfVgFAa
673883821708824576,@JustABonobo Senator Webb is still running for president but is no longer seeking a party nomination. He is considering an Independent bid.
673876054377893888,"""A date which will live in infamy""
#PearlHarbor attacked December 7, 1941
Over 2,000 Americans killed.
#NeverForget https://t.co/M2JVY9JRdY"
673695104650096641,Agree w/@David_Gergen. Not looking for a father in chief. Looking for a commander in chief. #ObamaSpeech
672862114982309888,Op-ed: The kind of president we need https://t.co/o7qHRR2qPK
672486634944860160,"I warned about strategic blunder of so-called Arab Spring, particularly military intervention in Libya. Predictably https://t.co/fFAYlseAjo"
671769948604252160,I warned in ’09 Obama can’t commit U.S. to “legally binding” agreement on climate change w/o Congress's consent. https://t.co/KH2GGVWfaT
671701139335815168,How a Jim Webb independent presidential bid could actually matter (hint: Virginia) https://t.co/NXHPvNXXXx #WebbNation
671371577951395840,"""There is nothing wrong every once in a while with saying the parties are not responding to a rising sentiment..."" https://t.co/0hxtBHX3AY"
670965442630971392,"Treat Drugs Like Cigarettes -- Not As A Crime #WebbNation
https://t.co/xclqcuckju"
670663186853462017,"""We the People"" #WebbNation
https://t.co/7XwPGt9scc"
670248942676783106,"All about Jim Webb. #WebbNation
https://t.co/jwW7vA7KvP"
669879608658010112,"Happy Thanksgiving, #WebbNation. https://t.co/PQN68ROhzy"
669540122828800000,"Ted Koppel was on @colbertlateshow this week, discussing the vulnerability of our nation's power grids. https://t.co/ZAzwR4ISQx"
669232379865755648,"#WebbNation supporters have a ""Thunderclap"" to urge an Independent presidency run. Click through to lend a tweet: https://t.co/6d9OwYO8YS"
669162262356193281,The Quiet Desperation of America’s Working People https://t.co/3AEWkV0Z7w by @rkuttner https://t.co/4lnHTvzloU
668441911900962816,@TimbrookPhD @bobbyw24 Senator Webb has written about why: https://t.co/NVV39v8tE1
668404575020404736,"Thank you for your support! #grateful
https://t.co/e5YzAbh58T https://t.co/yXPRLjWzbu"
668046596333051905,#WebbNation needs your assistance in getting a #ThunderClap going. #Independent https://t.co/PaeYzdq0OY
667701104302518272,@ScottCLocke @pbralick Sen. Webb is running for president but not in the Democratic Party. He is exploring an independent bid.
667674116435140608,"@WakeUp2Politics @darkenator Sen. Webb left the race for Democrat nomination, but he's still a candidate for president, considering options."
667536057982951430,@jesselaymen Very sorry for your loss and grateful for your uncle's service. Thank you for the message.
667533189066432512,"https://t.co/RtPImgXaUr
#WebbNation https://t.co/snEHCJBasU"
667143708215812098,@YumaWxMan @Treezilla Thank you both!
667139398862008322,#WebbNation having some fun. https://t.co/NkWaNR18aL
667019785797005312,"""The Most Presidential Thing Any Candidate Has Ever Said""
Exclusive interview https://t.co/tpgT1paP5u
#WebbNation #Warriors4Webb"
666605825415389184,"Virginia Poll Looks at Potential Impact of Jim Webb Running as Independent
https://t.co/Oplggw2p4n #WebbNation https://t.co/SToOgjjbYv"
666260663174565888,"@Occidentaljihad @AmateurPolSc @USMC Sen. Webb remains a presidential candidate, but he is no longer running for the Democratic nomination."
665944911963947008,"Mrs. Clinton disparaged integrity of @USMC, claiming wrongly turned away from serving. Tell us when, where &amp; w/whom. https://t.co/NH8SZTk5gw"
665873376397905921,Those in France &amp; elsewhere should be able to feel safe &amp; free from the forces of terrorism. https://t.co/jXLrYwQpiM https://t.co/SQL1jPw4fG
665872961283489792,Hong and I offer our prayers and deepest sympathy for the families &amp; friends of each victim of the attacks in Paris. https://t.co/jXLrYwQpiM
665711054845005824,Our newsrooms filled w/people overwhelmingly from elites who displayed little sensitivity to realities facing many. https://t.co/zlzScsT0Vq
665632298998571008,This article is emblematic of what keeps motivating me despite the very long odds. https://t.co/zlzScsT0Vq https://t.co/Z7vLKWZBi0
665168091664486400,Watching closely as national media begins turning its attention to #Asia in the coming week. https://t.co/qSIOC3IMWC https://t.co/N4UQTgX2Xx
664868667293720577,"#TBT: Senator Wins Release of US Prisoner in Myanmar
#ThrowbackThursday from Aug 15, 2009 #WebbNation
https://t.co/4stYgt2aaH"
664582903439958016,@jaketapper Thank you for all you do for veterans. You're making a real difference.
664422218420518912,"A special #thankyou &amp; wishes for a meaningful Veterans Day to all who have served &amp; those still serving. #ThankAVet
https://t.co/gNVALleOKY"
663965839004196864,Happy 240th birthday to my fellow Marines in every clime &amp; place. #SemperFi #USMCBirthday
663362332005826564,"Discussing economic fairness, social justice, #veterans, true stewardship &amp; strong leadership. ( 2008) #WebbNation
https://t.co/36HilHcbuP"
663094624626597888,#WebbNation is roaring... https://t.co/584IBtmSG3
663021049458593792,@SharonA1225 @Sheikhsquad Sen Webb still officially candidate for president. He isnt running for Democratic nomination. Consider next step.
663019529027592192,Notable @NavalAcademy graduate: https://t.co/4hFgYDJpRn #WebbNation #Service #GoNavy #Warriors4Webb
662612871960989696,@Kyredwood @CNNPolitics Senator Webb last week outlined why he is considering this: https://t.co/NVV39v8tE1.
662611927688941568,@patcamunez https://t.co/NVV39v8tE1
662599044376711168,@swimmingturtle7 @CNNPolitics @cnnbrk Senator Webb wrote  this last week explaining why he's considering: https://t.co/NVV39v8tE1
662258595980034048,"#TBT: Webb’s intellectualism ensures he'll do something that professional politicians hardly ever do... https://t.co/KUdwyh4YdS
#WebbNation"
662004303683526656,New poll in #Iowa by Public Policy Polling shows Jim currently getting 9% of the vote in a general election as an #Independent. #WebbNation
661918682243690497,"What are your views on gun rights?
#2A #WebbNation
https://t.co/FbgoB6RtBP"
661704683959033856,This outpouring of support is truly appreciated &amp; making a difference. #WebbNation https://t.co/4CzbKNNpGW
661614320258842625,#China threatening to destabilize East Asia https://t.co/0htPmKy2m1 #ForeignPolicy #WebbNation
661523181518381060,"Dangerously, China’s unelected, repressive government continues to prove #JimWebb correct https://t.co/0htPmKy2m1 https://t.co/oJxQMG4gRJ"
661424557887234048,#ICMYI - Columnist: What Jim Webb says about us https://t.co/eEl5LfOUyK #WebbNation
661185052806639616,You’re Walkin’ on the Writin’ Side of Me: James Webb’s Combative Books https://t.co/MWQVNbXHep #WebbNation https://t.co/Sd0ATHQxI5
661176371352354820,#WebbNation keeps them coming. https://t.co/iwBI73maY3
660985385166708736,"Askew: What Jim Webb Says About Us https://t.co/UBF563RIhy
""It's time to take back our democracy at every level. No apologies.""
#WebbNation"
660827053088985088,#WebbNation keeps it going strong. https://t.co/mQw9Mqkniw
660641806925881345,#WebbNation in full force. https://t.co/yNaBM1grhQ
660539437126967297,#WebbNation going strong! #Halloween  https://t.co/oH7qLwixFL
660515954963513344,"Join us this weekend to #DeclareYourIndependence from the 2-party system! 
https://t.co/e5YzAbyG0r #WebbNation https://t.co/GsC9kA1E2a"
660457481303388160,"""Americans want leaders who will put country ahead of party."" https://t.co/NVV39v8tE1
#DeclareYourIndependence https://t.co/UwG3Dlua7n"
660445546298089472,Constructive conversation on @RallyPoint with #WebbNation #Warriors4Webb https://t.co/VvkcTXJkMo
660278074999742464,"From Jim in the Washington Post: https://t.co/OQIk6R8NKm
#MustRead #WebbNation #DeclareYourIndependence"
660192018174492672,An excellent read illustrating the fundamental differences between our government &amp; China's government. -Jim https://t.co/nRXZ5lGXY8
660184583867138049,More from the supporters in #WebbNation! https://t.co/EqTkqjZjDH
660116389768863745,Some Friday humor from #WebbNation! Really appreciate the creativity &amp; talent being put forth by supporters. https://t.co/TZdkKwu0JP
659920256379387904,"The very nature of our democracy is under siege. #WebbNation
https://t.co/bhDgCQMfvZ"
659841927068696576,"Letter to the editor: Webb showed he could unite, not divide https://t.co/JQ8ZcSeqWg #WebbNation"
659724651187322880,Did you know the central figure of the statue @ Vietnam Veterans Memorial wears Jim's boots? https://t.co/YBLUFKTn9F https://t.co/LnOF4uTc4t
659444976691118081,"In the 1st poll we're aware of that asked voters to consider Jim as an #independent, he received 8% in NC. via @ppppolls #WebbNation #aStart"
659405908578054144,"#LeadershipMatters
https://t.co/4tarYiabO0 
#WebbNation https://t.co/PjXFRRCK1q"
659323438079811584,"Jim was on @wlsam890 in #Chicago yesterday with ""Big"" John Howell. You can click Jim’s interview at https://t.co/9xXBQW2cdh #WebbNation"
659022475095764992,"Standing up to China’s expansionism in the #SouthChinaSea is vital to the stability of all of East Asia. -Jim
https://t.co/jZqwJtWinP"
658975106358710272,"On air again this morning. At 9:05 am ET, #JimWebb will be on @wlsam890 in #Chicago. Listen Live: https://t.co/vFaDhuYToM #WebbNation"
658803738187034624,"Back on talk radio
Tuesday, October 27
9:05am ET
WLS-AM 890 in Chicago
Listen Live: https://t.co/vFaDhuYToM #WebbNation"
658639589389766656,"Full interview this morning on @971FMTalk w/ @jallman971 is up: https://t.co/KDuHsyfWh1 
#AITM #WebbNation #Leadership #POTUS2016 #JimWebb"
658638511508201472,".@971FMTalk Caller: ""This is first time I've ever heard your listeners say they'd vote for someone (#JimWebb) over the Republican nominee."""
658617483327361025,"Coming up shortly. #WebbNation
Listen LIVE @ https://t.co/BnC0QLDbjF  https://t.co/pgRqpOofmO"
658450267474673665,"#WebbNation back on talk radio this week:
Monday, October 26
8:35 am ET @971FMTalk in #StLouis
Listen Live: https://t.co/BnC0QLDbjF"
657905353145884673,#ICYMI: 1st interview since announcing strongly considering his bid presidential bid as an Independent. https://t.co/mUPXtBlcAq #WebbNation
657531462653050880,"Oct 23, 1983, 241 US servicemen died in Beirut. They came as a peacekeepers, not to make war https://t.co/c7R6OlsZf2
https://t.co/LDp3KjJXOi"
657505139583000576,Jim is slated to be on air @ around 8:20 am ET. Catch it if you can. #WebbNation https://t.co/F8GrDn01ug
657367122323120128,On air with @JrzyJoePiscopo on @am970TheAnswer tomorrow (Fri) @ 8:20 a.m. https://t.co/DNQUBIOgul #WebbNation
657244824391831554,#WebbNation https://t.co/XpmGnX9VmJ
657219624099053568,"If the Obama Administration hadn't thrown Libya into chaos during Arab Spring, there would have been no #Benghazi. https://t.co/527GxXFGfK"
657185104008114176,"Jim remains a candidate for President but no longer seeking Dem nomination, strongly considering bid as Independent.
https://t.co/NDI22owRQQ"
656842848445296640,Risked my political career calling for review of criminal justice system. Now finally fix it https://t.co/oPVnA6vsmh https://t.co/HRTad0zTIS
656536172773187584,Jim Webb's full announcement: https://t.co/IQfZmfvNEx #WebbNation https://t.co/xbES6lHzNk
656518508646420480,"How I remain as a voice will depend on what kind of support I am shown in the coming days &amp; weeks as I meet with people from all sides..."""
656518375397531648,"""This does not reduce in any way my concerns about the challenges facing our country, my belief that I can provide the best leadership..."""
656518227191840768,"""...For this reason I am withdrawing from any consideration of being the Democratic Party’s nominee for the Presidency."" #WebbNation"
656518092357554176,"""hierarchy is not comfortable with many of the policies that I have laid forth, and frankly I am not that comfortable with many of theirs."""
656517697178570752,"""I fully accept that my views on many issues are not compatible with the power structure and the nominating base of the Democratic Party."""
656517624919101440,"""Americans don’t like the extremes to which both parties have moved in recent years, and I don’t blame them."" #WebbNation"
656517567079698432,"""Poll after poll shows that a strong plurality of Americans is neither Republican nor Democrat. Overwhelmingly they’re independents."""
656517484154081281,"""Our political candidates are being pulled to the extremes. They are increasingly out of step with the people they are supposed to serve."""
656517398254718978,"The very nature of our democracy is under siege, due to the power structure &amp; the money that finances both political parties. #WebbNation"
656517330034364416,"Over the yrs, whether working w/ Democrats or Republicans, my basic beliefs, principles of leadership &amp; love of country have never changed."
656517244407652352,"The other party is not the enemy; they are the opposition. In our democracy we are lucky to have an opposition, to have honest debate."
656517168520142849,Americans are disgusted by all this talk of Republicans &amp; Democrats calling each other the enemy instead of finding ways to work together.
656516719171739648,"Our country is more important than a label. Democrats in yrs past like Sam Nunn, Scoop Jackson, Mike Mansfield &amp; John F. Kennedy understood."
656516407283179521,"""More people in this country call themselves political independents than either Republican or Democrat. I happen to agree with them."" #Webb"
656505639200530432,The press conference today at 1 p.m. ET will be carried live on C-SPAN​ 2 &amp; live streamed at https://t.co/RtPImgXaUr. #WebbNation
656413442060996609,Today's press conference (1 pm EST) will be live streamed. A link will be tweeted &amp; pinned as soon as it becomes available. #WebbNation
656124827061866496,"Speaking about his battle to bring on criminal justice reform, Jim described #leadership. http://t.co/dNWSvoFWdj #WebbNation"
655588840422424576,8 charts that explain the first Democratic debate http://t.co/fLGDnIvxIb #DemDebate
655572859037855744,Aiming for  More Time in Second Democratic Debate #WebbNation https://t.co/UDY9yvHUmV
655502224957788161,Webb: U.S. Must ‘Draw a Line with China’ on Military Expansion http://t.co/IekS9Yebne #WebbNation
655455284140183552,"Jim's closing comments at the #DemDebate. #WebbNation
https://t.co/6mD2qrPVSp"
655434157347225604,"Sign up today to volunteer: http://t.co/VEezvtnLPH
#WebbNation https://t.co/bIzOv5ElL3"
655191721010208769,"Lots of request for these links:
http://t.co/YwTlkbo123
http://t.co/VEezvtnLPH
http://t.co/wCgpQZLjI0
#WebbNation http://t.co/5vFE9xp3zH"
655156396816732160,".@FortuneMagazine: ""Jim Webb's right: Congress won't pay for Bernie Sanders' revolution"" http://t.co/m3gWGXc6f2 #WebbNation"
655097850695712769,'The only presidential candidate talking sense on foreign policy' http://t.co/mXkJLeSbFr  #WebbNation http://t.co/XzGcYKOn3F
655096125792325632,#WebbNation  https://t.co/1SMy05de1d
655088513394847744,Much was said the past few days about 1 day in Jim's military career. There was much more to his service http://t.co/EFSD3voeyU #WebbNation
655073163714392064,"Online Poll: What's Your Opinion Of Jim Webb?
http://t.co/ifpn0Ejudo
#WebbNation http://t.co/hSzWoWa4ED"
655038358100582400,"Online poll: Was The CNN #DemDebate Rigged In Favor Of Hillary Clinton?
98% - Yes
1% - No
2% - unsure.
http://t.co/k6pfymZZ83"
654824336046559232,Jim's son makes poignant observations &amp; asks serious questions after #DemDebate http://t.co/qJpVSl8SiK #WebbNation http://t.co/TBWe50vkm6
654809261743050752,Jim's son explains what's being missed in discussing his dad's comments: http://t.co/qJpVSkRgUa #WebbNation http://t.co/dgqeecDGSc
654794147526672385,"Jim's son, a combat #veteran of the Iraq war, gives one hell of a response... http://t.co/qJpVSkRgUa #WebbNation http://t.co/KONOCSKRh1"
654779036418240513,#TBT MT @weeklystandard: This is @JimWebbUSA's cover story from 1997: http://t.co/sANgUTEPJo http://t.co/F0Kbi9Sev #veterans
654720188370153472,"Thank you! For others who want to see it, it is online now at http://t.co/zwiURcaQhj. 
@CFRLive #WebbNaton https://t.co/OMzzLWyRli"
654719467516092416,"The #CFRLive conversation just wrapped up, and full video is available for viewing now at http://t.co/mwQsOYIUVP. #WebbNation"
654717433572253696,The conversation will remain up at this link afterward. #WebbNation #CFRLive https://t.co/9c5OQ57Mxg
654702611661107200,"""A Conversation With Jim Webb"" Streaming live NOW http://t.co/zwiURcaQhj via @CFR_org #WebbNation #ForeignPolicy #Leadership"
654689572589191168,Catch Jim live within the hour discussing U.S. foreign policy @ the Council on Foreign Relations: http://t.co/na6AdinbNf #WebbNation
654628851612557312,"Jim Webb Is Just Fine With Bipartisan Support. http://t.co/o7Edz84kU7
#WebbNation #GoodGovernance #DemDebate http://t.co/gDkZ2Sxpt9"
654453161260773376,Do you live in #Alabama &amp; want to see Jim Webb on your ballot? We need help gathering signatures. Plz email gmelus@webb2016.com #WebbNation
654442054764773376,"How Jim ranked in online polls for last night's #DemDebate
#2 on CNN/Time
#2 on MSNBC
#2 on Drudge
#3 on Slate
#3 ion TheStreet
#WebbNation"
654424060634509312,The winner of the Democratic presidential debate was ... Jim Webb? http://t.co/TUqEXkBZqn #DemDebate #WebbNation http://t.co/TObkYTrb7v
654417239127519233,"""Last night, former Senator James Webb rekindled my love of the Democratic Party."" - http://t.co/TqwjE5aaS7 #WebbNation #DemDebate"
654405946094026752,"On MSNBC, too, http://t.co/FoxombNDEc #WebbNation #DemDebate https://t.co/6i4QBQEpeE"
654371275394183168,"WSJ: Here's what happened to the ""enemy soldier"" in Vietnam Jim Webb mentioned at the #DemDebate - http://t.co/vOUbXjOxEC #WebbNation"
654345775732916225,'This is the cyber warfare Jim Webb was talking about' http://t.co/5rcNRMkHer #DemDebate #WebbNation http://t.co/TGlWjGgvFG
654286991652089856,"Jim Webb lists most significant threats facing Americans today. #DemDebate. #WebbNation #China #CyberWarfare
https://t.co/9LBLHdw8hl"
654270855204241412,#WebbNation #DemDebate https://t.co/bWltQAK6zJ
654269793076441088,Webb The Only Democrat To Say All Lives Matter At Debate [VIDEO of full answer] http://t.co/1jDNHVRZxJ #WebbNation #DemDebate
654132206936453121,#WebbNation #DemDebate http://t.co/RtPImgXaUr https://t.co/D3wn5UrnN5 http://t.co/t2OROrzomh
654130701516845056,"If you like what you heard tonight from Jim, please help the campaign: http://t.co/DNsD6OPDcF #DemDebate #WebbNation"
654111031288012800,#WebbNation #DemDebate http://t.co/RtPImgXaUr http://t.co/sTG0C0XG4J
654098746947563520,"""I know where my loyalties are. The top priority in a Webb administration would be the working people."" #DemDebate #WebbNation"
654098099556741121,#DemDebate #WebbNation http://t.co/T6PsqL9Mf2
654095780446400512,"Here we go, #WebbNation! #DemDebate http://t.co/NJgZq1vQt5"
654092075131097088,"Just minutes before the debate, spotted in the house: Mr. Las Vegas @WayneNewtonMrLV. #DemDebate http://t.co/eTjhVtemno"
654089329514577920,The #DemDebate is about to begin. There are many ways to hear &amp; see Jim tonight. Here's how: http://t.co/u6vsb1Ir6E #WebbNation
654084584301309952,Tonight the nation gets introduced to #JimWebb. http://t.co/sOz0P0E5rq #WebbNation #DemDebate #Leadership http://t.co/vLq2yXNO0y
654078618952433664,".@SenatorReid just stopped by to wish Jim well before tonight's #DemDebate. Just an hour away. Ready, #WebbNation? http://t.co/lNAlsPEaol"
654076891071148033,The wild card at the #DemDebate tonight could be the guy no one’s talking about http://t.co/h8MY7eOeig #WebbNation http://t.co/rNtf4AxPmr
654064516116914176,#WebbNation https://t.co/NBworBOFrW
654061788447801344,The Candidate To Keep An Eye On During Tonight's #DemDebate: http://t.co/s6KH5bhtGb  #WebbNation http://t.co/PNFGPlagzp
654052246150381568,Jim getting a look at his position for tonight's first #DemDebate. #WebbNation http://t.co/Zzc77b24LH
654049447953960961,"Jim Webb, wild card candidate, steps into the spotlight http://t.co/3RB6uro2cK #DemDebate #WebbNation"
654029497658949632,Jim walk thru coming up at 4:30 ET on CNN #DemDebate #WebbNation
654009535909203972,"CNN streaming #DemDebate tonight from 8-11 EST, no password needed. http://t.co/DA5U7A0fXO #WebbNation #DemDebate http://t.co/7q2WTkAcZE"
653995251481346048,"Supporters hosting debate watching party in Quantico, VA tonight http://t.co/XQNOe8sNdK @insidenova #WebbNation #Warriors4Webb #DemDebate"
653952908753510400,".@bpolitics: Why Jim Webb is running - http://t.co/DCiw8i0Abd, by @BenBrodyDC. #WebbNation #DemDebate #service http://t.co/UCMKbL8GvT"
653918851269324800,WashPost: The wild card @ tonight's #DemDebate could be guy no one’s talking about - yet. http://t.co/uyWKEbxmzp #WebbNation #Leadership
653896519620395009,CBS Video: Meet presidential candidate Jim Webb http://t.co/ueZ5MUFtni via @cbsnews #WebbNation
653673007169282048,Put the issue in front of the people. Do the research. Present data. Do the work. Take the hits. Solve problems. Leadership. #ProblemSolver
653672118543106048,"Passage of Post-9/11 GI Bill prime example of Webb's ability to get things done in Washington, working across the aisle. #ProblemSolver"
653671589268078592,Jim Webb: One of my biggest goals is to get both Democrats &amp; Republicans to work together. #ProblemSolver #WebbNation http://t.co/9HYGYXsvZO
653668181471547392,Jim up next at the @NoLabelsOrg's #ProblemSolver #problemsolverconvention Catch the LIVE stream at http://t.co/agHAJcyabo #WebbNation
653635145472286720,"Democratic debate will stream free on CNN from 8-11pm EST, no password needed http://t.co/DA5U7A0fXO #WebbNation #DemDebate"
653616505159086080,"WashPost: If there’s a chance for a wild card at the #DemDebate, it's Jim Webb http://t.co/uyWKEbxmzp #WebbNation http://t.co/cQEWW3fSSU"
653600194265804801,How To Submit A #DemDebate Question on Facebook &amp; Instagram http://t.co/bqGrv1Y3bU #WebbNation
653554741474140160,Mike O'Connor manning the #WebbNation table today at @NoLabelsOrg's #ProblemSolver convention. Jim's up @ 4:30 EST. http://t.co/egmvwHoMRr
653527299351015424,7 Interesting Facts About Demoratic Presidential Candidate Jim Webb http://t.co/CgIgAO8zXH #WebbNation
653172221666566144,MSNBC: Webb a candidate who could shake up Democratic debate http://t.co/YYgQsuxK7x #DNCDebate #WebbNation
652995291889692672,"From the @thedailybeast Saturday: http://t.co/7lPSVyrFKZ
#WebbNation http://t.co/5BmeEb1IvN"
652110796902789120,Where do you plan to watch next week's big debate? #WebbNation #DemDebate
651795829892739072,"Who is your favorite candidate in the @nolabelsorg Problem Solver 2016 poll?
Vote: http://t.co/cliN1eZSxd"
651737528693866496,Splitting farm bill doesn’t get to root of issue http://t.co/YPC1jC9Kdu
651720765365186560,"#Warriors4Webb are hosting a debate watching party at Sam's Inn &amp; Restaurant in #Quantico Town, VA, this Tuesday night. @MCB_Quantico"
651449754560393216,Are you a #WebbNation supporter in the #LasVegas area? Private message us to be part of something special on Oct. 13.
651384169705160704,"Many running for President &amp; many covering them, skip the realities, falling into circus of political debate https://t.co/lvzwEJbYzj"
651258185945366528,Thank you! Deeply appreciated. https://t.co/TTxZPMiQPN
651025870233071616,"""We the People"" #WebbNation
https://t.co/xftPYkj8br"
651021993823862784,Neither the United Nations nor NATO has power to bring the US into an elective war w/o the consent of our Congress. https://t.co/W47XQqG3OJ
649995063435657217,Who is Jim Webb? https://t.co/BcURCQip1z #WebbNation
